cod_cns;valor;calorPago;mensagem;nossoNumero;dataVenc;status
19.65-3;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010265;18/01/2021;1
15.57-8;100.00;100.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010266;18/01/2021;1
156.28-1;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010267;18/01/2021;1
15.72-7;150.00;150.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010268;18/01/2021;1
20.23-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010269;18/01/2021;1
20.26-3;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010270;18/01/2021;1
20.33-9;100.00;100.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010271;18/01/2021;1
16.41-0;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010272;18/01/2021;0
16.04-8;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010273;18/01/2021;1
17.83-0;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010274;18/01/2021;1
17.95-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010275;18/01/2021;1
18.04-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010276;18/01/2021;0
17.62-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010277;18/01/2021;0
19.99-2;300.00;300.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010278;18/01/2021;1
15.76-8;400.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010279;18/01/2021;0
20.38-8;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010280;18/01/2021;1
20.41-2;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010281;18/01/2021;1
157.76-8;400.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010282;18/01/2021;0
20.36-2;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010283;18/01/2021;1
16.01-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010284;18/01/2021;1
20.43-8;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010285;18/01/2021;1
15.61-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010286;18/01/2021;1
19.22-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010287;18/01/2021;0
17.79-8;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010288;18/01/2021;0
17.67-3;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010289;18/01/2021;1
20.44-6;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010290;18/01/2021;1
17.71-5;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010291;18/01/2021;0
16.35-2;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010292;18/01/2021;1
20.32-1;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010293;18/01/2021;1
17.24-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010294;18/01/2021;0
16.09-7;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010295;18/01/2021;0
17.59-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010296;18/01/2021;1
17.76-4;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010297;18/01/2021;1
17.82-2;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010298;18/01/2021;1
20.88-3;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010299;18/01/2021;0
20.47-9;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010300;18/01/2021;1
15.53-7;150.00;60.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010301;18/01/2021;1
20.48-7;150.00;150.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010302;18/01/2021;1
154.11-2;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010303;18/01/2021;1
20.49-5;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010304;18/01/2021;0
17.68-1;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010305;18/01/2021;1
19.52-1;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010306;18/01/2021;0
16.32-9;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010307;18/01/2021;1
79.01-2;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010308;18/01/2021;1
15.99-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010309;18/01/2021;1
16.10-5;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010310;18/01/2021;1
15.60-2;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010311;18/01/2021;1
19.60-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010312;18/01/2021;1
17.85-5;100.00;100.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010313;18/01/2021;1
16.45-1;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010314;18/01/2021;1
16.20-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010315;18/01/2021;1
121.00-4;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010316;18/01/2021;0
17.75-6;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010317;18/01/2021;1
17.60-8;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010318;18/01/2021;0
16.02-2;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010319;18/01/2021;0
137.08-3;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010320;18/01/2021;0
19.97-6;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010321;18/01/2021;0
17.86-3;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010322;18/01/2021;1
17.41-8;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010323;18/01/2021;0
17.94-7;100.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010324;18/01/2021;0
15.74-3;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010325;18/01/2021;0
20.91-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010326;18/01/2021;0
20.92-5;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010327;18/01/2021;1
19.49-7;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010328;18/01/2021;0
15.90-9;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010329;18/01/2021;1
19.35-6;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010330;18/01/2021;1
17.88-9;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010331;18/01/2021;1
20.65-1;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010332;18/01/2021;1
20.40-4;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010333;18/01/2021;1
15.75-0;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010334;18/01/2021;1
15.71-9;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010335;18/01/2021;1
20.71-9;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010336;18/01/2021;1
15.73-5;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010337;18/01/2021;1
19.24-0;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010338;18/01/2021;0
16.33-7;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010339;18/01/2021;0
19.31-5;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010340;18/01/2021;1
17.77-2;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010341;18/01/2021;0
182.32-9;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010342;18/01/2021;0
20.95-8;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010343;18/01/2021;1
17.73-1;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010344;18/01/2021;0
19.26-5;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010345;18/01/2021;0
137.69-5;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010346;18/01/2021;1
17.63-2;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010347;18/01/2021;1
16.23-8;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010348;18/01/2021;1
19.48-9;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010349;18/01/2021;0
135.89-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010350;18/01/2021;0
20.19-8;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010351;18/01/2021;0
20.67-7;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010352;18/01/2021;1
15.66-9;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010353;18/01/2021;1
19.18-2;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010354;18/01/2021;0
17.78-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010355;18/01/2021;1
19.63-8;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010356;18/01/2021;0
20.87-5;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010357;18/01/2021;1
20.46-1;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010358;18/01/2021;1
199.43-0;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010359;18/01/2021;1
15.51-1;150.00;150.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010360;18/01/2021;1
20.51-1;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010361;18/01/2021;0
19.68-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010362;18/01/2021;0
15.69-3;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010363;18/01/2021;0
19.33-1;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010364;18/01/2021;0
17.84-8;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010365;18/01/2021;1
16.00-6;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010366;18/01/2021;1
19.17-4;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010367;18/01/2021;1
19.76-0;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010368;18/01/2021;0
17.72-3;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010369;18/01/2021;1
17.89-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010370;18/01/2021;0
20.86-7;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010371;18/01/2021;0
15.59-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010372;18/01/2021;1
17.70-7;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010373;18/01/2021;0
20.16-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010374;18/01/2021;0
17.90-5;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010375;18/01/2021;0
20.17-2;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010376;18/01/2021;0
15.58-6;150.00;150.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010377;18/01/2021;1
19.46-3;400.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010378;18/01/2021;0
17.96-2;400.00;400.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010379;18/01/2021;1
20.84-2;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010380;18/01/2021;0
19.96-8;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010381;18/01/2021;0
20.07-3;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010382;18/01/2021;0
17.87-1;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010383;18/01/2021;1
16.24-6;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010384;18/01/2021;0
19.56-2;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010385;18/01/2021;1
20.12-3;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010386;18/01/2021;0
16.15-4;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010387;18/01/2021;1
137.84-4;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010388;18/01/2021;0
17.22-8;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010389;18/01/2021;1
19.25-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010390;18/01/2021;0
20.05-7;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010391;18/01/2021;0
16.11-3;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010392;18/01/2021;1
19.34-9;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010393;18/01/2021;0
28.34-0;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010394;18/01/2021;0
19.21-6;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010395;18/01/2021;0
15.65-1;150.00;150.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010396;18/01/2021;1
19.43-0;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010397;18/01/2021;0
19.30-7;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010398;18/01/2021;1
17.69-9;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010399;18/01/2021;0
15.98-2;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010400;18/01/2021;0
17.66-5;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010401;18/01/2021;0
137.59-6;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010402;18/01/2021;1
20.74-3;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010403;18/01/2021;0
20.61-0;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010404;18/01/2021;0
17.61-6;50.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010405;18/01/2021;0
17.92-1;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010406;18/01/2021;1
16.39-4;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010407;18/01/2021;1
16.21-2;70.00;0.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010408;18/01/2021;0
19.36-4;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010409;18/01/2021;1
15.67-7;50.00;50.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010410;18/01/2021;1
17.23-6;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010411;18/01/2021;1
15.68-5;70.00;70.00;CONTRIBUIÇÃO REF. DEZEMBRO/2020;10000010412;18/01/2021;1
19.23-2;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010413;22/02/2021;1
16.07-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010414;22/02/2021;1
16.74-1;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010415;22/02/2021;0
19.51-3;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010416;22/02/2021;1
36.01-2;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010417;22/02/2021;0
19.39-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010418;22/02/2021;0
16.06-3;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010419;22/02/2021;1
19.65-3;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010420;22/02/2021;1
15.57-8;100.00;100.00;CONTRIBIÇÃO REF.JAN/2021;10000010421;22/02/2021;1
156.28-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010422;22/02/2021;1
15.72-7;150.00;150.00;CONTRIBIÇÃO REF.JAN/2021;10000010423;22/02/2021;1
20.23-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010424;22/02/2021;1
20.26-3;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010425;22/02/2021;1
20.33-9;100.00;100.00;CONTRIBIÇÃO REF.JAN/2021;10000010426;22/02/2021;1
16.41-0;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010427;22/02/2021;1
16.04-8;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010428;22/02/2021;1
17.83-0;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010429;22/02/2021;1
17.95-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010430;22/02/2021;1
18.04-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010431;22/02/2021;0
17.62-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010432;22/02/2021;0
19.99-2;300.00;300.00;CONTRIBIÇÃO REF.JAN/2021;10000010433;22/02/2021;1
15.76-8;400.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010434;22/02/2021;0
20.38-8;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010435;22/02/2021;1
20.41-2;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010436;22/02/2021;1
157.76-8;400.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010437;22/02/2021;0
20.36-2;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010438;22/02/2021;1
16.01-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010439;22/02/2021;1
20.43-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010440;22/02/2021;0
15.61-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010441;22/02/2021;1
19.22-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010442;22/02/2021;0
17.79-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010443;22/02/2021;0
17.67-3;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010444;22/02/2021;0
20.44-6;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010445;22/02/2021;1
17.71-5;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010446;22/02/2021;0
16.35-2;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010447;22/02/2021;1
20.32-1;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010448;22/02/2021;1
17.24-4;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010449;22/02/2021;0
16.09-7;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010450;22/02/2021;0
17.59-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010451;22/02/2021;1
17.76-4;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010452;22/02/2021;1
17.82-2;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010453;22/02/2021;1
20.88-3;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010454;22/02/2021;0
20.47-9;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010455;22/02/2021;1
15.53-7;150.00;60.00;CONTRIBIÇÃO REF.JAN/2021;10000010456;22/02/2021;1
20.48-7;150.00;150.00;CONTRIBIÇÃO REF.JAN/2021;10000010457;22/02/2021;1
154.11-2;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010458;22/02/2021;1
20.49-5;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010459;22/02/2021;0
17.68-1;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010460;22/02/2021;0
19.52-1;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010461;22/02/2021;0
16.32-9;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010462;22/02/2021;1
79.01-2;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010463;22/02/2021;1
15.99-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010464;22/02/2021;1
16.10-5;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010465;22/02/2021;1
15.60-2;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010466;22/02/2021;1
19.60-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010467;22/02/2021;1
17.85-5;100.00;100.00;CONTRIBIÇÃO REF.JAN/2021;10000010468;22/02/2021;1
16.45-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010469;22/02/2021;1
16.20-4;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010470;22/02/2021;1
121.00-4;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010471;22/02/2021;0
17.75-6;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010472;22/02/2021;1
17.60-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010473;22/02/2021;0
16.02-2;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010474;22/02/2021;0
137.08-3;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010475;22/02/2021;0
19.97-6;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010476;22/02/2021;0
17.86-3;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010477;22/02/2021;1
17.41-8;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010478;22/02/2021;0
17.94-7;100.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010479;22/02/2021;0
15.74-3;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010480;22/02/2021;0
20.91-7;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010481;22/02/2021;0
20.92-5;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010482;22/02/2021;1
19.49-7;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010483;22/02/2021;0
15.90-9;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010484;22/02/2021;1
19.35-6;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010485;22/02/2021;1
17.88-9;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010486;22/02/2021;1
20.65-1;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010487;22/02/2021;1
20.40-4;400.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010488;22/02/2021;0
15.75-0;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010489;22/02/2021;1
15.71-9;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010490;22/02/2021;1
20.71-9;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010491;22/02/2021;1
15.73-5;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010492;22/02/2021;1
19.24-0;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010493;22/02/2021;0
16.33-7;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010494;22/02/2021;0
19.31-5;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010495;22/02/2021;1
17.77-2;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010496;22/02/2021;0
182.32-9;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010497;22/02/2021;0
20.95-8;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010498;22/02/2021;1
17.73-1;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010499;22/02/2021;0
19.26-5;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010500;22/02/2021;0
137.69-5;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010501;22/02/2021;1
17.63-2;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010502;22/02/2021;1
16.23-8;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010503;22/02/2021;1
19.48-9;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010504;22/02/2021;0
135.89-7;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010505;22/02/2021;0
20.19-8;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010506;22/02/2021;0
20.67-7;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010507;22/02/2021;1
15.66-9;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010508;22/02/2021;1
19.18-2;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010509;22/02/2021;0
17.78-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010510;22/02/2021;1
19.63-8;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010511;22/02/2021;0
20.87-5;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010512;22/02/2021;1
20.46-1;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010513;22/02/2021;1
199.43-0;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010514;22/02/2021;1
15.51-1;150.00;150.00;CONTRIBIÇÃO REF.JAN/2021;10000010515;22/02/2021;1
20.51-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010516;22/02/2021;1
19.68-7;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010517;22/02/2021;0
15.69-3;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010518;22/02/2021;0
19.33-1;50.00;50.00;CONTRIBIÇÃO REF.JAN/2021;10000010519;22/02/2021;1
17.84-8;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010520;22/02/2021;1
16.00-6;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010521;22/02/2021;0
19.17-4;400.00;400.00;CONTRIBIÇÃO REF.JAN/2021;10000010522;22/02/2021;1
19.76-0;50.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010523;22/02/2021;0
17.72-3;70.00;70.00;CONTRIBIÇÃO REF.JAN/2021;10000010524;22/02/2021;1
17.89-7;70.00;0.00;CONTRIBIÇÃO REF.JAN/2021;10000010525;22/02/2021;0
